pdb_id,model_number,plddt,cdr1a_plddt,cdr1b_plddt,cdr2a_plddt,cdr2b_plddt,cdr3a_plddt,cdr3b_plddt,iptm_mean,iptm_tcrpmhc,pdockq,avgipde_a,avgipde_b,avgipae_a,avgipae_b,pdockq2_a,pdockq2_b,seed,ipsae,ipsae_d0chn,iptm_af,ipsae_d0dom,iptm_d0chn,seed,sample,ranking_score,iRMSD,TCR-iRMSD,Peptide-RMSD,MHC-iRMSD,CDR3a-RMSD,CDR3b-RMSD,DockQ,iRMSD-DockQ,lRMSD-DockQ,Fnat,Clashes,Quality,avgpdockq2,avgipae,avgipde
6vrm,0,90.97309695206005,82.29549999999999,72.11942857142859,84.66829268292683,88.66900000000001,84.28918918918919,91.05171717171716,0.6759999999999999,0.595,0.293,0.7973988036118133,0.7739074748116327,0.543448275862069,0.5434482758620689,0.3561080925246797,0.2223255749238853,3914634039,0.18439675,0.51113375,0.595,0.46295775,0.46295775,3914634039,0,0.7378777833240749,1.7748619,3.2337148,1.1442187,0.97800165,2.1284864,4.8395944,0.567,2.071,4.965,0.611,0,MQ,0.2892168337242825,0.5434482758620689,0.785653139211723
6vrm,2,90.9319237249196,82.38,72.3202857142857,84.38658536585365,88.6385,84.22027027027028,91.19343434343436,0.67,0.5900000000000001,0.293,0.8062769105609937,0.7888662058514458,0.5588461538461539,0.5588461538461538,0.3755838161639852,0.2449360529401376,3914634039,0.1780085,0.50762875,0.5900000000000001,0.45609275,0.45609275,3914634039,2,0.7337547769282803,1.7832348,3.195225,1.0987288,1.0448712,2.2354794,4.7892146,0.549,2.077,5.672,0.611,0,MQ,0.31025993455206136,0.5588461538461538,0.7975715582062197
6vrm,4,91.04460101087456,82.45824999999999,71.99285714285713,84.63134146341464,88.83,84.43594594594592,91.23949494949495,0.6799999999999999,0.595,0.241,0.8175526666017751,0.7981223111022633,0.5791666666666667,0.5791666666666667,0.3856343542126836,0.2632074026666006,3914634039,0.19818325,0.51749125,0.595,0.47110575,0.47110575,3914634039,4,0.7455599036611514,1.7653445,3.243684,1.0388206,0.9551036,2.2381003,4.7249055,0.521,2.163,5.809,0.556,0,MQ,0.32442087843964207,0.5791666666666667,0.8078374888520192
6vrm,3,90.98588911012406,82.4945,72.3817142857143,84.64146341463415,88.52574999999999,83.83081081081082,91.20242424242424,0.6759999999999999,0.595,0.262,0.8013965403021353,0.7695012437628189,0.5515384615384615,0.5515384615384616,0.3603003271907444,0.21347456777196,3914634039,0.191322,0.5130665,0.595,0.46334925,0.46334925,3914634039,3,0.7363570463715646,1.7402011,3.1084523,1.1064636,1.0252826,2.0398276,4.789825,0.568,1.908,4.937,0.574,0,MQ,0.2868874474813522,0.5515384615384615,0.7854488920324771
7q9a,4,91.84131825037709,90.07681818181815,93.38934782608696,90.40482758620688,87.69874999999999,87.47793103448278,89.40260416666668,0.8160000000000001,0.8275,0.569,0.9619308622922088,0.9378905842294664,0.8194444444444443,0.8194444444444445,0.8234315828263183,0.6653212262882444,413823851,0.62975275,0.8278615,0.8275,0.8278615,0.8278615,413823851,4,0.8823084593206351,1.0855837,2.0033844,0.68038356,0.6171048,2.0545757,1.6452637,0.608,1.436,6.804,0.693,0,MQ,0.7443764045572814,0.8194444444444444,0.9499107232608376
7q9a,3,91.65680090497736,87.68204545454546,89.37782608695652,89.47948275862068,88.77525,88.43896551724139,88.98510416666666,0.796,0.8049999999999999,0.558,0.9520328618793532,0.9232518127487418,0.8186666666666668,0.8186666666666668,0.776905294471983,0.6009701630457183,413823851,0.5818855,0.79379225,0.8049999999999999,0.7927187499999999,0.7927187499999999,413823851,3,0.8584695084499882,0.79061985,1.3515153,0.5862164,0.53363085,1.6723663,1.1869742,0.812,0.798,4.19,0.853,0,HQ,0.6889377287588506,0.8186666666666668,0.9376423373140474
7q9a,2,91.39841779788838,88.7525,89.39282608695653,89.77655172413793,88.7755,87.95724137931033,88.9340625,0.8019999999999999,0.8075,0.58,0.9548326285249664,0.9219442522450254,0.8403389830508475,0.8403389830508474,0.7911583653524905,0.6039334837857544,413823851,0.59403025,0.79887075,0.8075,0.79752875,0.79752875,413823851,2,0.8640408877842868,0.86476487,1.5674309,0.24576224,0.5417154,1.8912073,1.2897671,0.808,0.944,2.924,0.813,0,HQ,0.6975459245691225,0.8403389830508474,0.9383884403849959
7q9a,0,91.37846304675716,87.53249999999998,89.74021739130433,89.82758620689656,88.931,88.03724137931034,89.31302083333333,0.812,0.8175,0.57,0.9610610412899526,0.9312350462435453,0.8613207547169811,0.8613207547169811,0.8118409125301731,0.6246393246279005,413823851,0.61540025,0.8145425,0.8175,0.8145425,0.8145425,413823851,0,0.8709492651995774,0.77771527,1.378397,0.46653423,0.49666616,1.6777067,1.3419968,0.717,1.075,5.871,0.813,0,MQ,0.7182401185790368,0.8613207547169811,0.9461480437667489
7q9a,1,91.69119457013576,88.0640909090909,89.48195652173914,89.69741379310344,89.02725000000001,88.25068965517245,89.07781250000001,0.8039999999999999,0.8049999999999999,0.566,0.95757187262655,0.9266154221850194,0.8429629629629629,0.842962962962963,0.8009571534280073,0.6118975467046356,413823851,0.598199,0.79972875,0.8049999999999999,0.79972875,0.79972875,413823851,1,0.8643050324190351,0.8977503,1.5589727,0.6177779,0.59192944,1.9626876,1.2818555,0.787,0.898,3.542,0.773,0,MQ,0.7064273500663214,0.8429629629629629,0.9420936474057846
5nmf,0,93.9543259951749,86.99954545454547,92.81478260869564,94.72876543209875,94.4657894736842,93.23216666666666,96.24137931034484,0.866,0.8775,0.587,0.9769046454624476,0.96798875432675,0.7754166666666668,0.7754166666666666,0.901057801906874,0.8468377018863852,199444501,0.7150115,0.8793115,0.8775,0.8793115,0.8793115,199444501,0,0.9152551979876484,0.75606596,1.0202526,0.8921287,0.6430316,1.0999583,0.5287132,0.848,0.603,4.734,0.919,0,HQ,0.8739477518966297,0.7754166666666666,0.9724466998945989
5nmf,1,93.64960946924003,87.84590909090909,94.27565217391304,94.47308641975307,94.12894736842104,91.742,95.9751724137931,0.8480000000000001,0.8625,0.582,0.9745040088959898,0.9653883725373592,0.7614285714285713,0.7614285714285715,0.896760578418875,0.8435673814266579,199444501,0.686339,0.86342425,0.8625,0.86342425,0.86342425,199444501,1,0.9021406932632504,0.6834915,0.8173363,0.8288048,0.6217038,0.8127647,0.3443317,0.892,0.508,3.604,0.932,0,HQ,0.8701639799227665,0.7614285714285713,0.9699461907166744
5nmf,4,93.66079463208683,87.99272727272727,94.36065217391302,94.76172839506172,94.35473684210528,92.709,96.31402298850574,0.8539999999999999,0.8674999999999999,0.589,0.9765092895698728,0.9670039969040888,0.8167391304347823,0.8167391304347827,0.9055988964662413,0.8524454255428138,199444501,0.7000277500000001,0.8707965,0.8674999999999999,0.8707965,0.8707965,199444501,4,0.9065946536519108,0.74573094,0.95656776,0.8150623,0.66467094,0.80802083,0.55584395,0.9,0.609,2.669,0.932,0,HQ,0.8790221610045275,0.8167391304347825,0.9717566432369809
5nmf,3,93.74897316043425,87.8490909090909,94.50608695652176,94.86,94.54184210526314,92.67833333333334,96.373908045977,0.8620000000000001,0.8775,0.586,0.9773073610085736,0.9679957304470396,0.8052083333333333,0.8052083333333333,0.9072366102304186,0.8540524959355164,199444501,0.71059725,0.87740875,0.8775,0.87740875,0.87740875,199444501,3,0.912324610396467,0.7730077,0.98539466,0.87926304,0.68701446,0.8770262,0.5683378,0.873,0.618,3.656,0.919,0,HQ,0.8806445530829674,0.8052083333333333,0.9726515457278067
5nmf,2,93.68113841978288,88.46022727272728,94.46695652173912,95.00061728395062,94.48368421052632,93.514,96.4571264367816,0.858,0.875,0.589,0.977925954042501,0.9698734920860624,0.8393617021276594,0.8393617021276596,0.9104294445375224,0.8665092623149045,199444501,0.7069125,0.87557225,0.875,0.87557225,0.87557225,199444501,2,0.9094293356474082,0.8320701,1.064572,0.9012828,0.74379486,1.1885189,0.65333015,0.867,0.673,3.747,0.932,0,HQ,0.8884693534262135,0.8393617021276595,0.9738997230642817
3tjh,0,91.28463997250384,74.64979591836735,89.11698412698414,81.2784210526316,89.3365909090909,89.63384615384616,92.21042857142858,0.796,0.8225,0.341,0.9180619095377396,0.8618271348921428,0.5024324324324324,0.5024324324324324,0.6550741931152955,0.3299082423666492,3558536145,0.52982325,0.79544475,0.8225,0.79544475,0.79544475,3558536145,0,0.8736504230614874,1.3197889,2.1914728,0.79990786,0.8384455,4.068629,0.8759022,0.637,1.647,3.686,0.617,1,MQ,0.4924912177409723,0.5024324324324324,0.8899445222149411
3tjh,1,90.82974394225812,71.29857142857144,87.08333333333333,79.19315789473686,88.23522727272726,87.77897435897437,91.68157142857144,0.752,0.7625,0.322,0.8757307613541546,0.7941414015106214,0.549,0.5489999999999999,0.5233124367401886,0.2057098607453166,3558536145,0.436946,0.710624,0.7625,0.710624,0.710624,3558536145,1,0.8375230996989722,1.2081982,1.9192408,0.78249544,0.84284973,3.3762093,0.71498716,0.701,1.403,3.271,0.7,0,MQ,0.3645111487427526,0.5489999999999999,0.8349360814323881
3tjh,4,91.22495445952912,71.34510204081634,88.31984126984126,78.18157894736841,88.67,89.07282051282051,91.70457142857144,0.776,0.7975,0.366,0.8929879687091213,0.8122122377301015,0.565,0.5650000000000001,0.5894545241770828,0.226053850016253,3558536145,0.49024875,0.761504,0.7975,0.761504,0.761504,3558536145,4,0.8594334774201567,1.3103648,2.2104678,0.71070796,0.8059997,3.7467623,0.84779686,0.658,1.643,3.743,0.683,0,MQ,0.4077541870966679,0.565,0.8526001032196114
3tjh,3,90.90564186286304,71.68714285714286,87.78714285714285,80.71684210526318,88.64999999999999,88.4971794871795,92.07571428571428,0.7699999999999999,0.7875,0.28,0.9021473373676784,0.8345444525968188,0.5693103448275862,0.5693103448275861,0.5988402759386017,0.2769170576189863,3558536145,0.4740375,0.7481927500000001,0.7875,0.7481927500000001,0.7481927500000001,3558536145,3,0.8519562419216851,1.1695359,1.8977205,0.7498744,0.7809453,3.3628688,0.77832407,0.691,1.341,3.332,0.65,0,MQ,0.43787866677879395,0.5693103448275862,0.8683458949822486
3tjh,2,90.65203815088502,69.03,86.51619047619047,77.83749999999998,88.04249999999999,87.61692307692309,91.17485714285712,0.748,0.755,0.288,0.8650191018785456,0.7818553529032403,0.5441935483870968,0.5441935483870967,0.4952882893589088,0.1876158332508381,3558536145,0.41728375,0.69897975,0.755,0.69897975,0.69897975,3558536145,2,0.8327619301358032,1.1710409,1.8844137,0.66854876,0.80480194,3.3321915,0.72930723,0.692,1.416,2.606,0.633,0,MQ,0.34145206130487343,0.5441935483870968,0.823437227390893
4qrr,3,93.2760149812734,94.34478873239438,92.5998113207547,95.24813953488372,93.45216216216215,94.48055555555555,94.63883495145632,0.8480000000000001,0.8525,0.425,0.9616908521269494,0.9593388859123134,0.8368421052631578,0.8368421052631578,0.8260552403676066,0.8076943952063586,2203849823,0.639093,0.84434175,0.8525,0.84434175,0.84434175,2203849823,3,0.90487749879598,1.0285276,1.4985898,1.1317588,0.80167425,0.74992067,1.1096499,0.881,0.545,2.76,0.855,0,HQ,0.8168748177869826,0.8368421052631578,0.9605148690196315
4qrr,4,93.44048239700372,94.31154929577464,92.72905660377356,94.9060465116279,93.24783783783784,94.74648148148144,94.58058252427185,0.852,0.8525,0.426,0.9624558318082788,0.9575612338549446,0.8155555555555556,0.8155555555555556,0.8315478659715521,0.7970494051987455,2203849823,0.64624425,0.8484335,0.8525,0.8484335,0.8484335,2203849823,4,0.9097517171852604,1.0491444,1.5665997,1.0100247,0.8148759,0.6603445,1.2436092,0.884,0.564,1.875,0.823,0,HQ,0.8142986355851487,0.8155555555555556,0.9600085328316117
4qrr,2,93.33774232209738,93.97126760563378,92.4132075471698,94.84465116279073,93.25,94.38407407407406,94.28388349514564,0.842,0.845,0.42,0.9605262614838532,0.9549756041492636,0.8405882352941176,0.8405882352941176,0.821266807062253,0.7839351520719421,2203849823,0.625266,0.835033,0.845,0.835033,0.835033,2203849823,2,0.9032170318239175,1.0508661,1.5456778,1.208206,0.8017731,0.7485415,1.1800255,0.871,0.544,2.72,0.823,0,HQ,0.8026009795670975,0.8405882352941176,0.9577509328165584
4qrr,0,93.41472659176031,94.8007042253521,92.76660377358492,95.3906976744186,93.42189189189187,94.6674074074074,94.59368932038836,0.852,0.8574999999999999,0.403,0.9654650220280192,0.9613432092811588,0.8405882352941176,0.8405882352941176,0.840813653675912,0.8106968717262777,2203849823,0.64919675,0.852375,0.8574999999999999,0.852375,0.852375,2203849823,0,0.9097581988622828,1.0199636,1.4997921,1.0898994,0.7914448,0.76210225,1.2099456,0.892,0.517,2.089,0.839,0,HQ,0.8257552627010949,0.8405882352941176,0.9634041156545889
4qrr,1,93.4480808988764,94.46098591549298,92.92603773584904,95.11093023255812,93.35162162162165,94.71722222222223,94.68252427184466,0.8480000000000001,0.8525,0.418,0.963699587886641,0.9596131531739552,0.83375,0.83375,0.8358956538407297,0.8026810344676617,2203849823,0.64407925,0.846897,0.8525,0.846897,0.846897,2203849823,1,0.9077040361497568,1.016284,1.5507458,1.0628225,0.7555113,0.8093492,1.2559506,0.882,0.523,2.015,0.806,0,HQ,0.8192883441541957,0.83375,0.9616563705302981
2esv,0,92.52632609685745,88.08333333333336,88.13378378378378,90.0561797752809,94.90777777777777,93.24960784313728,93.36024691358026,0.842,0.845,0.471,0.9687262435588152,0.9507561800762084,0.8627272727272728,0.8627272727272727,0.8642378523664656,0.7336210731809601,3803995630,0.67066625,0.8445785,0.845,0.8445785,0.8445785,3803995630,0,0.8940924926619382,0.8315279,0.99844843,0.6522573,0.79139197,1.1852134,1.2127742,0.86,0.586,2.736,0.806,0,HQ,0.7989294627737129,0.8627272727272728,0.9597412118175118
2esv,1,92.50400333991196,87.88166666666666,88.58675675675676,89.29269662921348,94.59777777777778,92.70627450980392,92.86641975308642,0.8320000000000001,0.8325,0.454,0.963002749155468,0.9424278514673652,0.8436111111111112,0.8436111111111111,0.8407225142099433,0.6924800846665128,3803995630,0.64683725,0.8298125000000001,0.8325,0.8298125000000001,0.8298125000000001,3803995630,1,0.8873983721914446,0.7681739,0.9814994,0.6473512,0.7038309,0.8966742,1.2264109,0.879,0.504,2.584,0.823,0,HQ,0.7666012994382281,0.8436111111111111,0.9527153003114166
2esv,4,92.2392606649461,87.84592592592593,88.90162162162163,89.36348314606741,94.54638888888888,93.22764705882352,92.99617283950616,0.828,0.8275,0.481,0.9628308904678584,0.9416327839260008,0.858888888888889,0.8588888888888889,0.843141966450771,0.70635694278866,3803995630,0.644702,0.82528575,0.8275,0.82528575,0.82528575,3803995630,4,0.8856561137183132,0.9650727,1.3525963,0.74701184,0.8364844,1.2322153,1.6014074,0.831,0.699,3.595,0.823,0,HQ,0.7747494546197156,0.858888888888889,0.9522318371969296
2esv,3,92.5395597388796,87.95888888888888,88.38945945945946,89.34898876404493,94.73138888888889,92.71235294117643,92.84555555555556,0.842,0.8425,0.457,0.965655889013768,0.9457907391888196,0.8671428571428572,0.8671428571428572,0.8498367047226821,0.7041094193301869,3803995630,0.6677489999999999,0.84377075,0.8425,0.84377075,0.84377075,3803995630,3,0.8948603539150272,0.7925741,0.99084884,0.65413797,0.7363423,0.9797498,1.2522359,0.845,0.528,4.178,0.839,0,HQ,0.7769730620264346,0.8671428571428572,0.9557233141012937
2esv,2,92.73793077273416,88.36259259259259,89.18837837837839,89.70730337078652,95.17944444444444,93.84686274509804,93.34308641975308,0.844,0.8475,0.465,0.9674500686686084,0.9490503690692398,0.8552941176470589,0.8552941176470589,0.8651860439801881,0.7341000484006427,3803995630,0.675889,0.846792,0.8475,0.846792,0.846792,3803995630,2,0.8988863949877235,0.82779545,1.1421826,0.6686144,0.7236102,1.1965072,1.272899,0.846,0.632,2.84,0.79,0,HQ,0.7996430461904154,0.8552941176470589,0.9582502188689241
9ru5,3,84.20865537321335,70.12477272727271,80.72967741935483,66.28105263157896,77.21297297297299,76.42296296296297,74.00999999999999,0.556,0.425,0.168,0.5606765286881747,0.5161799451337589,0.37675,0.37675,0.0642260649126477,0.0318479952440431,801430661,0.0265985,0.3802117499999999,0.425,0.28983975,0.28983975,801430661,3,0.6516228267511418,2.1816278,3.6761642,2.0787954,1.6062722,3.421783,2.9860895,0.574,2.099,3.555,0.532,0,MQ,0.04803703007834541,0.37675,0.5384282369109668
9ru5,4,83.92803776248456,69.13,79.82048387096776,66.16347368421053,76.5254054054054,75.61351851851853,73.32441860465117,0.536,0.3925,0.19,0.5142507313374446,0.4942750839094824,0.3734090909090909,0.3734090909090909,0.0513661401585435,0.0261222807780268,801430661,0.0206219999999999,0.372483,0.3925,0.269743,0.269743,801430661,4,0.636955167329769,2.0781608,3.3089812,2.2345958,1.5981046,2.9284117,2.8308375,0.571,2.008,4.269,0.557,1,MQ,0.03874421046828515,0.3734090909090909,0.5042629076234635
9ru5,2,83.41262925710252,67.56931818181818,78.7151612903226,64.3678947368421,74.92999999999999,74.58203703703704,71.8506976744186,0.508,0.3475,0.129,0.5087279461718226,0.4798746079300663,0.4151851851851851,0.4151851851851852,0.0451227642197129,0.0271451178297112,801430661,0.0149085,0.3697325,0.3475,0.2393974999999999,0.2393974999999999,801430661,2,0.6104530257571542,2.1711798,3.5436943,1.9021753,1.6855816,2.6217022,2.5390735,0.53,2.16,4.964,0.519,0,MQ,0.036133941024712055,0.41518518518518516,0.49430127705094445
9ru5,0,83.33347450149991,68.17886363636363,79.09048387096773,64.3798947368421,75.13621621621621,74.9075925925926,72.208488372093,0.518,0.365,0.161,0.5149736735256744,0.4836704502521505,0.4107692307692308,0.4107692307692308,0.0479168005567619,0.0271080643840641,801430661,0.014878,0.36936075,0.365,0.245522,0.245522,801430661,0,0.6144154096845403,2.2180352,3.64652,2.3605,1.6470083,2.8708498,2.9362643,0.552,2.086,4.48,0.532,1,MQ,0.037512432470413,0.4107692307692308,0.4993220618889124
9ru5,1,83.6347556026116,66.46795454545453,78.30580645161288,62.079999999999984,75.85135135135135,75.59851851851853,72.41279069767441,0.52,0.3675,0.141,0.5258561777313779,0.476978066598074,0.3447368421052632,0.3447368421052632,0.0495211983053298,0.0262074232254989,801430661,0.01657275,0.37114475,0.3675,0.252225,0.252225,801430661,1,0.6204130629385853,2.428739,4.1106124,2.3792768,1.7678746,5.311363,2.8395855,0.503,2.385,4.639,0.456,0,AQ,0.03786431076541435,0.3447368421052632,0.501417122164726
6bj8,0,93.32660835469764,90.5988732394366,88.64283018867926,85.48833333333333,90.58125,85.00864864864866,90.00762376237621,0.8240000000000001,0.8225,0.498,0.9617770729236028,0.9127477062615788,0.8191489361702129,0.8191489361702129,0.8243909945741101,0.5346726257949314,838688906,0.6332395,0.82120225,0.8225,0.82120225,0.82120225,838688906,0,0.8806345310468966,1.0145979,1.2947552,0.4506016,0.946436,1.1420181,0.5960227,0.782,1.146,3.104,0.831,0,MQ,0.6795318101845207,0.8191489361702129,0.9372623895925908
6bj8,1,93.34295128939829,90.61605633802816,88.59811320754719,84.0736111111111,90.79325,86.0791891891892,89.91633663366336,0.8240000000000001,0.8225,0.51,0.9555365028098732,0.9047977312631866,0.8225,0.8225,0.8057021967925051,0.5007087141716158,838688906,0.6328867499999999,0.8232195,0.8225,0.8232195,0.8232195,838688906,1,0.8809869842395616,0.90784603,1.3391557,0.5280608,0.74389094,1.3292098,0.677568,0.748,1.224,4.672,0.877,0,MQ,0.6532054554820604,0.8225,0.93016711703653
6bj8,4,93.24033177499624,90.82943661971832,89.12754716981132,84.68625,90.58575,86.72270270270269,89.61485148514852,0.8220000000000001,0.8225,0.507,0.959941674344502,0.9110335751254888,0.833921568627451,0.833921568627451,0.8205883381015205,0.5273915550528591,838688906,0.629771,0.821322,0.8225,0.821322,0.821322,838688906,4,0.8799376259317157,1.0159348,1.1998833,0.62793815,0.9797244,1.3048139,0.82502604,0.805,1.109,2.953,0.877,0,HQ,0.6739899465771898,0.833921568627451,0.9354876247349954
6bj8,3,93.21765646207209,90.61197183098594,88.81207547169811,84.12902777777778,90.37375,84.80783783783785,89.8360396039604,0.818,0.8225,0.512,0.9574782329381804,0.9071261891761098,0.8210000000000001,0.821,0.8109537156095025,0.505783428023668,838688906,0.6301015,0.8201510000000001,0.8225,0.8201510000000001,0.8201510000000001,838688906,3,0.879881571214443,0.9971039,1.4191923,0.7570116,0.8328634,1.4213574,0.8019045,0.741,1.184,4.76,0.846,0,MQ,0.6583685718165853,0.821,0.9323022110571451
6bj8,2,93.31522394812244,90.69014084507045,89.01056603773583,84.09875,90.664,86.15405405405403,90.24029702970296,0.8240000000000001,0.8300000000000001,0.524,0.958293736687286,0.9092660330363298,0.824423076923077,0.8244230769230769,0.8166119829716323,0.518724612416294,838688906,0.64108575,0.828535,0.8300000000000001,0.828535,0.828535,838688906,2,0.884581105427181,0.9231524,1.4455144,0.47832003,0.7064357,1.6382902,0.6489096,0.745,1.228,3.762,0.8,0,MQ,0.6676682976939632,0.8244230769230769,0.933779884861808
